player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Juston Burris,10752,S,CLV,13,2,1,71.4,0,1,8,61.5,69.4,82,76.3,72.8,77.4,1,3,2,59,10.3,3,2,1,97.9,10,1,136,17,198,409,38,0,0,38,0,146,371,30,181,71,9,24,14,5,1,180,79,18
David Onyemata,10754,DI,NO,16,8,0,100,0,0,20,50.3,55.3,51.4,61.7,59.7,51.2,7,22,0,10,14.6,6,0,4,108.3,1,2,1,0,7,622,621,138,433,1,49,0,1,409,206,0,20,27,1,31,0,10,4,10
Andrew Billings,10756,DI,CIN,16,7,0,,1,0,7,48.7,69.3,78.8,65.3,68.4,27.4,3,14,0,,20.5,9,0,3,0,0,2,0,0,7,657,657,336,319,0,2,0,0,291,359,0,18,28,0,19,0,0,0,
Deon Bush,10758,S,CHI,14,0,0,75,0,0,6,81.6,81.9,76.7,55.5,58.4,82.3,0,0,0,11,0,0,2,0,128.1,6,0,22,4,50,58,2,0,0,2,0,22,56,2,6,8,3,6,8,0,2,46,22,7.7
Demarcus Robinson,10760,WR,KC,1,0,0,,1,0,16,,60,60,,60,,0,0,0,,,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Blake Martinez,10765,LB,GB,18,45,0,83.8,0,0,12,62.3,57.9,87.7,77.5,47.8,74.4,0,4,1,38,8.4,16,1,1,93.1,62,3,1065,5,654,1136,40,0,0,40,0,4,1096,35,447,22,57,130,74,7,0,569,367,9.2
Dean Lowry,10771,DI,GB,18,13,1,,0,0,12,57.8,59,78,54.3,61.4,30.2,2,19,1,,13,7,0,1,0,0,0,0,0,3,726,726,3,410,75,238,0,0,357,366,0,27,34,0,21,0,0,0,
Ronald Blair III,10776,ED,SF,9,4,0,0,0,0,28,62.5,77.5,59.8,70.5,74,61.2,0,7,0,,10.5,2,0,1,39.6,0,3,1,0,2,199,198,0,1,192,5,0,1,112,85,0,13,13,1,10,0,0,0,
Matthew Judon,10780,ED,BLT,17,6,0,66.7,0,4,3,51.3,69.2,59.8,77.1,59.3,38.2,25,28,0,41,19.3,11,0,3,91.3,8,10,67,3,113,837,755,0,1,751,3,0,82,450,274,12,38,40,12,63,0,97,88,12.1
Quinton Jefferson,10781,DI,SEA,16,4,3,,0,0,29,53.8,73.2,87.7,63,77.2,26.3,8,30,0,,31.3,10,0,1,0,0,6,2,0,3,659,657,22,173,131,331,0,2,446,210,0,19,18,0,44,0,0,0,
Paul Perkins,10783,HB,DET,1,0,0,,0,0,11,,60,60,,60,,0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Matt Ioannidis,10786,DI,WAS,16,15,1,,0,0,32,60,71.9,51.7,76.6,64.4,52.1,8,38,0,,13.6,9,0,4,0,0,9,4,0,0,827,823,47,333,39,404,0,4,449,378,0,37,42,0,55,0,0,0,
LeShaun Sims,10791,CB,TEN,10,4,0,71.4,0,0,31,46.3,49.5,86.3,57.5,66.4,44.6,0,0,0,35,17.6,6,1,2,121.4,20,0,12,280,231,335,3,0,0,3,0,0,332,2,102,37,7,24,28,0,2,242,98,12.1
Kentrell Brothers,10794,LB,MIN,6,4,0,85.7,0,0,18,52.9,57.8,78.2,60.9,65.3,70.9,0,0,0,18,6.3,1,0,0,99.7,12,1,100,1,62,111,0,0,0,0,0,0,111,2,47,9,3,11,14,1,0,111,44,9.3
D.J. Reader,10800,DI,HST,17,16,0,100,2,0,13,64.8,85.4,58.3,72.5,85.1,55,11,22,0,7,8.1,5,0,3,95.8,1,3,1,0,3,722,718,141,465,6,106,0,4,409,310,0,35,41,1,36,0,7,3,7
Marqui Christian,10801,S,LA,14,5,0,69.6,1,0,26,70.2,58.8,38.1,66.2,27.7,44.3,0,0,0,38,21.1,8,2,1,131,16,0,115,13,279,371,17,0,0,17,0,119,354,6,86,107,11,25,23,0,3,173,65,10.8
Jatavis Brown,10809,LB,LAC,7,1,0,100,0,0,27,31.8,29.4,75.4,66.7,29.3,25,0,0,0,26,54.5,6,0,0,148.5,7,0,77,0,68,94,0,0,0,0,0,4,94,3,23,11,0,4,7,0,1,71,58,10.1
Devante Bond,10817,ED,CHI,4,0,0,100,0,0,6,47,41.7,0,47.9,71.1,74.2,0,1,0,19,0,0,0,1,118.8,1,0,3,0,5,30,27,0,0,27,0,0,3,19,6,0,2,3,1,1,0,19,5,19
DeAndre Houston-Carson,10819,S,CHI,3,0,0,,0,0,6,60.2,60.8,65.5,,60,,0,0,0,,,0,0,0,0,0,0,1,1,2,3,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,
Jakeem Grant,10820,WR,MIA,1,0,0,,1,0,17,,63.9,60,,62.5,71.4,0,0,0,,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,
Anthony Brown,10823,CB,DAL,9,3,0,59.1,0,0,9,61.7,63.9,83.1,51.4,72.3,42.7,0,0,0,24,22.7,5,4,2,81.1,13,0,13,86,196,282,2,0,0,2,0,2,280,7,79,179,5,14,22,0,0,157,61,12.1
Derek Watt,10832,FB,LAC,1,0,0,,0,0,27,,60,60,60,,,0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,
Anthony Zettel,10836,ED,SF,8,3,0,,0,0,28,60.1,54.9,84.4,48.7,61.9,27.5,0,7,0,,36.4,4,0,0,0,0,0,0,0,2,141,141,1,23,105,12,0,0,84,55,0,3,4,0,7,0,0,0,
Jordan Lucas,10838,S,KC,13,1,0,0,0,0,16,39.6,36.6,86,60,48.6,25.8,1,0,0,,50,2,1,0,39.6,0,0,9,0,31,44,2,0,0,2,0,27,42,1,12,3,1,1,3,1,0,0,0,
Kamu Grugier-Hill,10842,LB,PHI,10,5,0,89.5,1,0,24,57,60.1,32.5,52.2,67.3,29.4,1,2,0,29,25.8,8,0,1,98.7,17,0,244,10,141,300,35,0,0,35,0,0,265,19,140,11,9,18,19,3,0,146,135,8.6
Maurice Canady,10843,CB,NYJ,12,3,0,64.3,1,1,22,70.6,71.5,85.1,60,69.2,79.5,0,0,1,83,4.7,2,4,3,86.1,27,0,28,318,263,397,7,0,0,7,0,0,390,1,133,44,10,38,42,0,1,327,83,12.1
Kavon Frazier,10846,S,DAL,3,0,0,100,0,0,9,66.6,74.9,74.2,,72.4,78.6,0,0,0,4,0,0,0,0,83.3,1,0,5,0,12,18,5,0,0,5,0,6,13,0,6,2,2,4,1,0,0,4,0,4
Elandon Roberts,10848,LB,NE,15,8,0,70,0,0,19,53.7,59.9,10.8,79.6,61.3,73.9,1,5,0,24,6.5,2,1,2,94.6,7,1,213,0,70,218,2,0,0,2,0,0,216,20,128,3,12,21,10,7,0,82,48,11.7
Will Parks,10853,S,DEN,14,3,0,66.7,0,0,10,57.3,57.7,86.5,68.3,54.1,45.8,1,3,1,36,20.6,7,1,0,118.5,24,1,72,41,367,537,7,0,0,7,0,124,530,12,158,293,11,24,36,5,5,284,118,11.8
Stephen Weatherly,10861,ED,MIN,18,4,0,,2,1,18,47.6,48.9,41.4,54.6,54.9,37.9,7,19,0,,20,6,0,4,0,0,5,22,0,6,454,430,4,55,285,86,0,24,318,130,0,16,20,0,31,0,0,0,
Jalen Mills,10867,CB,PHI,10,4,0,59,1,0,24,49.8,51,85,53.9,55.5,64.8,0,0,1,75,10.2,5,3,5,102.4,36,0,71,439,366,561,16,0,0,16,0,3,545,3,192,32,8,40,61,0,4,528,154,14.7
Jayron Kearse,10878,CB,MIN,13,3,0,56.5,0,0,18,85.1,89,82,71.5,77.3,76.3,0,1,1,21,6.9,2,4,0,47.2,13,0,52,8,168,271,16,0,0,16,0,86,255,7,96,108,10,24,23,1,0,89,64,6.8
Clayton Fejedelem,10879,S,CIN,10,2,0,100,0,0,7,70.2,65.5,0,51.8,57.7,72.7,0,1,0,8,7.1,1,0,1,97.9,2,0,39,1,74,111,5,0,0,5,0,53,106,5,32,13,1,11,2,1,0,15,11,7.5
Tyler Matakevich,10880,LB,PIT,7,0,0,66.7,0,0,25,79,81.6,68.5,,64.6,73.8,0,0,0,8,0,0,0,0,72.9,2,0,16,0,12,19,0,0,0,0,0,0,19,0,7,1,2,2,3,0,0,11,3,5.5
Joe Walker,10885,LB,ARZ,13,12,0,80,0,1,1,45.6,46.2,84.1,52.9,52,33.6,1,2,0,39,17.5,11,0,1,111.8,28,0,497,8,259,537,8,0,0,8,0,1,529,29,249,23,20,40,35,3,1,299,187,10.7
Mike Hilton,10898,CB,PIT,16,8,1,61,2,1,25,73,67.1,57.4,69.4,44,53.8,3,5,1,41,16.4,12,6,5,92.9,36,2,104,15,377,671,29,0,0,29,0,13,642,61,233,510,33,53,59,10,3,426,163,11.8
Jarrod Wilson,10902,S,JAX,16,15,0,70,0,1,15,79.6,73.7,86.5,60.7,57.7,67.2,2,1,2,25,11,9,4,0,85,28,0,299,27,601,1052,58,0,0,58,0,476,994,27,424,192,18,58,40,3,2,276,124,9.9
Briean Boddy-Calhoun,10903,CB,IND,3,3,0,88.9,0,1,14,54.7,58.2,84.6,65.9,69.1,68.9,0,1,0,11,8.3,1,0,0,87.5,8,2,0,2,53,68,4,0,0,4,0,0,64,6,9,61,3,8,9,3,0,45,28,5.6
Chris Milton,10914,CB,TEN,1,0,0,,0,0,31,,60,68.1,,60,,0,0,0,,,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,
Chester Rogers,10918,WR,IND,1,0,0,,0,0,14,,59.9,60,,60,,0,0,0,,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Cassanova McKinzy,10938,ED,WAS,3,0,0,,0,0,32,62.1,44.4,77.1,54.4,38.6,70.5,0,0,0,,,0,0,0,0,0,1,1,0,3,40,37,0,0,37,0,0,3,23,14,2,1,0,0,1,0,0,0,
Matthias Farley,10953,S,NYJ,2,0,0,,0,0,22,60,26.2,92.7,,60,,0,0,0,,,0,0,0,0,0,0,1,0,2,4,1,0,0,1,0,1,3,0,2,0,0,0,0,0,0,0,0,
Justin Zimmer,10975,DI,CLV,2,2,0,,0,0,8,,49.5,77.2,55,51.1,27.3,0,0,0,,33.3,2,0,0,0,0,0,0,0,0,30,30,10,20,0,0,0,0,8,22,0,1,2,0,0,0,0,0,
Kyle Peko,11027,DI,DEN,6,2,0,,0,0,10,,55.5,24.9,55.7,60.3,46.4,0,1,0,,0,0,0,1,0,0,0,0,0,0,93,93,8,60,1,24,0,0,32,61,0,3,3,0,1,0,0,0,
Kalif Raymond,11028,WR,TEN,1,0,0,,0,0,31,60.7,70.2,60,,,,0,0,0,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
Sharrod Neasman,11050,S,ATL,7,0,0,100,0,0,2,51.2,49.1,69.9,60,60,,0,0,0,23,,0,0,0,118.8,1,0,1,0,7,11,0,0,0,0,0,9,11,1,3,0,0,0,1,0,0,23,23,23
Brian Poole,11052,CB,NYJ,14,6,0,62.3,2,1,22,80,79,86.5,53.9,69.8,63.3,5,6,1,29,13.4,9,4,3,71.6,33,0,81,16,499,750,13,0,0,13,0,11,737,27,224,628,22,52,53,11,1,244,142,7.4
Trevon Coley,11093,DI,IND,7,2,0,100,0,0,14,54.9,39,79.1,44.2,50.8,26.9,0,0,0,3,33.3,3,0,0,79.2,1,0,0,0,4,68,68,2,66,0,0,0,0,29,35,0,2,4,1,0,0,3,2,3
Patrick Onwuasor,11100,LB,BLT,15,9,0,89.2,0,1,3,57.9,48.3,52,49.7,46.3,46.2,3,4,0,65,15.7,11,1,1,110.6,33,3,400,13,217,501,64,0,0,64,0,2,437,84,200,21,24,50,37,10,0,390,297,11.8
Michael Pierce,11101,DI,BLT,15,12,0,,0,0,3,62.1,69.1,59.2,62.4,70.8,66,3,12,0,,4.8,2,0,2,0,0,1,2,0,5,518,516,156,352,0,8,0,2,308,205,0,21,28,0,16,0,0,0,
Charles Washington,11137,S,ARZ,2,0,0,,0,0,1,,62.6,76.4,,60,,0,0,0,,,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,
Reggie Gilbert,11147,ED,TEN,12,4,1,100,0,0,31,65,65.6,85.1,56.3,71.3,57.3,3,9,0,8,15,3,0,0,134.4,4,1,0,0,12,312,312,0,6,295,11,0,0,193,107,0,10,13,4,13,1,27,11,6.8
Joel Heath,11162,DI,HST,2,0,0,,0,0,13,,57.3,76.7,52.2,61.2,,1,0,0,,,0,0,0,0,0,0,0,0,0,36,36,1,15,5,15,0,0,16,20,0,0,0,0,1,0,0,0,
Brennan Scarlett,11169,ED,HST,17,11,1,91.7,2,2,13,57.4,56.8,20.2,63.2,58.5,64.5,4,11,0,19,6.5,3,0,6,124.3,11,4,82,2,72,554,447,0,4,438,5,0,107,218,264,21,19,32,12,19,1,86,62,7.8
Morgan Fox,11184,DI,LA,16,4,0,,0,0,26,60.9,50.7,85.4,60.1,40.7,58.7,1,15,0,,5.9,1,0,0,0,0,2,2,0,1,353,351,37,90,52,172,0,2,224,128,0,9,12,0,18,0,0,0,
Cory Littleton,11190,LB,LA,16,31,0,79.7,0,2,26,82.3,79,67.5,78.2,64.7,91.6,0,12,2,38,0.8,1,7,1,104.7,63,4,917,8,562,1039,60,0,0,60,0,0,979,69,408,54,45,94,79,16,4,601,325,9.5
James Burgess,11202,LB,NYJ,10,17,1,75.4,0,1,22,55.4,54.9,34,56.7,58.8,49.9,0,6,1,70,14.4,13,2,4,113.9,46,1,529,3,374,662,87,0,0,87,0,4,575,53,235,39,39,60,61,7,4,497,334,10.8
Jonathan Jones,11217,CB,NE,16,8,0,63.2,1,2,19,70.7,73.6,58,57.4,86.8,79.1,0,0,0,64,7.3,4,9,3,110.8,48,0,45,125,478,655,7,0,0,7,0,38,648,2,175,440,15,43,76,0,5,623,285,13
Cre'Von LeBlanc,11218,CB,PHI,5,2,0,61.1,0,0,24,57.1,61.8,79,50.2,80.2,48.4,1,0,0,38,18.8,3,4,1,86.6,11,0,19,0,92,132,4,0,0,4,0,1,128,6,34,108,6,11,18,1,0,145,99,13.2
Ken Crawley,11224,CB,MIA,4,0,0,70,2,0,17,53.3,55.7,0,,77.8,28.8,0,0,0,17,33.3,3,0,3,88.7,7,0,5,120,81,145,3,0,0,3,0,0,142,0,64,17,1,6,10,0,0,68,39,9.7
Mitchell Loewen,11232,DI,NO,1,0,0,,0,0,20,63.1,47.1,0,56.2,53.3,68.7,0,0,0,,0,0,0,1,0,0,0,0,0,0,11,11,0,11,0,0,0,0,7,4,0,1,2,0,0,0,0,0,
Andrew Adams,11240,S,TB,12,5,0,70,1,0,30,63.6,62.7,21.2,55.5,66,76,0,1,1,26,8.2,4,1,4,78.8,7,0,91,10,414,616,11,0,0,11,0,468,605,14,188,34,8,40,10,1,1,59,10,8.4
Dont'e Deayon,11242,CB,LA,2,0,0,,0,0,26,72.1,72.9,77.4,,67.1,72.8,0,0,0,,0,0,0,0,0,0,0,3,33,31,43,1,0,0,1,0,0,42,0,12,6,1,1,0,0,0,0,0,
Romeo Okwara,11250,ED,DET,14,6,0,80,0,1,11,44.9,60.7,88.7,58.3,64.5,46.2,7,25,0,20,19.2,5,0,0,100,4,2,4,0,22,605,598,41,163,272,122,0,7,376,207,3,10,15,5,34,0,40,39,10
Doug Middleton,11262,S,JAX,1,0,0,,0,0,15,62.8,53.2,71.2,,60,23.8,0,0,0,,100,1,0,0,0,0,0,7,0,15,16,0,0,0,0,0,9,16,0,1,0,0,0,0,0,0,0,0,
Brandin Bryant,11280,DI,CLV,4,1,0,,0,0,8,59.8,56.5,78.5,52.5,60,26.1,0,1,0,,20,1,0,0,0,0,0,0,0,1,42,42,21,21,0,0,0,0,20,21,0,3,3,0,1,0,0,0,
Steve Longa,11285,LB,DET,4,1,0,100,0,0,11,45.6,26.4,76.8,54.2,25.9,36.6,0,0,0,9,20,2,0,0,87.5,2,0,46,1,18,55,3,0,0,3,0,0,52,4,33,4,5,7,2,0,0,10,3,5
Kevin Peterson,11302,CB,ARZ,9,2,0,72.7,2,0,1,61.3,59.2,84.5,49.9,45.1,49.1,0,1,0,57,20,4,1,2,109.8,16,0,5,158,183,255,0,0,0,0,0,0,255,4,68,91,3,14,22,1,0,249,129,15.6
Rolan Milligan,11303,CB,IND,6,1,0,71.4,0,0,14,55.6,57.4,80.3,63.5,60.4,47.7,1,1,0,40,16.7,2,0,0,120.8,10,0,5,10,91,131,6,0,0,6,0,0,125,13,27,109,4,9,14,2,1,119,27,11.9
Pete Robertson,11317,ED,ARZ,2,0,0,,0,0,1,60.8,57.6,71.4,55.4,59.9,,0,0,0,,,0,0,0,0,0,0,0,0,2,7,6,0,0,6,0,0,1,3,2,1,0,0,0,0,0,0,0,
Antwaun Woods,11332,DI,DAL,10,7,0,,0,0,9,59.1,56.8,25.6,46.7,69.3,32.7,1,4,0,,15.4,4,0,3,0,0,0,0,0,3,310,310,36,265,0,9,0,0,155,152,0,12,15,0,5,0,0,0,
Roy Robertson-Harris,11341,DI,CHI,15,1,2,,0,0,6,63.2,68.3,86.4,61.8,66.7,34.6,7,16,0,,19.4,6,1,1,0,0,4,6,0,8,544,537,33,251,42,211,0,7,337,199,0,17,24,0,27,0,0,0,
C.J. Ham,11347,FB,MIN,1,0,0,,0,0,18,,61.6,60.1,,60,,0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Antonio Hamilton,11353,CB,NYG,6,0,0,64.7,1,0,21,59.5,63.1,78.7,91.5,57,40.1,0,2,0,41,23.1,3,4,2,90.8,11,0,24,104,77,132,1,0,0,1,0,0,131,2,53,3,4,10,17,2,0,142,53,12.9
Johnny Holton,11354,WR,PIT,3,0,0,,0,0,25,60,62.2,94.4,,60,,0,0,0,,,0,0,1,0,0,0,0,1,1,3,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,
Tony McRae,11358,CB,CIN,8,1,0,73.7,0,0,7,46.3,47.6,81.2,62.6,51.8,37.3,1,2,0,40,15.8,3,1,0,126,14,0,12,68,120,197,0,0,0,0,0,1,197,6,71,116,4,15,19,3,1,205,86,14.6
Branden Jackson,11394,ED,SEA,17,2,1,66.7,0,0,29,62.3,50.4,58.6,45.6,59.6,67.8,1,7,0,12,9.5,2,1,2,84,2,2,4,0,6,469,465,7,121,173,164,0,4,259,204,0,16,17,3,10,0,19,19,9.5
Javien Elliott,11418,CB,CAR,11,7,0,81.8,0,0,5,65.8,67.1,84,69.6,63,63.7,1,2,1,23,12.8,5,1,0,85.9,27,1,25,16,313,439,13,0,0,13,0,8,426,18,108,377,13,27,33,4,0,252,125,9.3
Myles Garrett,11756,ED,CLV,10,4,0,,2,1,8,35.2,86.5,18.9,91.6,63,67.7,9,31,0,,5,1,0,7,0,0,9,4,0,9,544,540,0,5,499,36,0,4,324,211,0,20,15,0,49,0,0,0,
Solomon Thomas,11758,ED,SF,19,5,0,100,0,0,28,72.2,54.4,33.1,57.2,53.5,56.4,4,8,0,8,8.3,2,0,5,87.5,2,3,2,0,6,482,479,17,226,190,46,0,3,311,165,0,15,17,2,15,0,10,11,5
Jamal Adams,11761,S,NYJ,14,10,1,60.6,0,2,22,87.5,87.9,0.3,90,78.3,90,7,11,1,21,5.4,4,4,6,79.1,20,7,400,34,517,959,97,0,0,97,0,297,862,99,343,131,36,60,33,25,2,150,58,7.5
Marshon Lattimore,11766,CB,NO,15,4,0,56.1,1,0,20,65.7,65.6,65.5,60,63.2,74.3,0,1,1,66,7.5,5,10,6,89.7,46,0,32,812,595,890,7,0,0,7,0,3,883,1,294,36,17,58,82,1,3,664,185,14.4
Haason Reddick,11768,LB,ARZ,16,19,1,78.8,0,0,1,29.2,40.2,90.2,65,57.1,43.4,3,19,0,26,15.5,13,4,1,132.2,52,1,472,11,347,690,137,0,0,137,0,5,553,127,216,63,34,52,66,23,7,478,288,9.2
Derek Barnett,11769,ED,PHI,15,1,0,50,0,2,24,55.7,60.5,15.1,63,68.5,64.6,15,28,0,14,17.2,5,0,9,72.9,1,7,4,0,14,747,743,0,2,709,32,0,4,490,243,0,24,23,2,50,0,14,4,14
Malik Hooker,11770,S,IND,13,13,0,66.7,0,0,14,62.8,67.3,90.6,,75.3,55.5,0,0,2,35,14.8,8,1,0,99.7,14,0,70,6,502,789,27,0,0,27,0,643,762,0,287,42,7,33,21,0,5,212,73,15.1
Marlon Humphrey,11771,CB,BLT,17,9,0,60.7,4,2,3,74.8,69.1,28.4,46.3,55.7,47.1,1,6,3,54,15,12,10,12,81.4,54,0,48,380,610,1012,13,0,0,13,0,5,999,41,361,566,24,59,89,7,4,594,247,11
Jonathan Allen,11772,DI,WAS,15,12,1,0,0,0,32,67,60.5,75.4,59.4,56.9,70.3,2,24,0,,3.5,2,0,2,39.6,0,7,14,0,3,722,708,30,280,32,366,0,14,400,319,0,34,43,1,33,0,0,0,
Adoree' Jackson,11773,CB,TEN,14,4,0,61.9,0,0,31,82.5,79.9,87.6,51.1,54.4,60.1,0,0,0,60,12.3,7,10,2,95.9,39,0,22,680,548,788,5,0,0,5,0,0,783,5,235,81,19,46,63,0,2,479,173,12.3
Jarrad Davis,11776,LB,DET,11,13,0,77.1,0,3,11,30,38.6,3.8,72.4,53.6,54,3,12,0,34,14.5,10,1,4,116,27,2,565,12,335,654,55,0,0,55,0,6,599,67,252,16,29,46,35,17,0,417,200,15.4
Charles Harris,11777,ED,MIA,14,6,0,,0,0,17,76.3,62.3,72.3,61.4,57,66.6,6,7,0,,8.7,2,0,1,0,0,0,8,1,9,429,420,32,17,325,46,0,9,231,189,0,8,15,0,13,0,0,0,
Gareon Conley,11779,CB,HST,16,9,0,51.8,0,0,13,65.8,64.5,65.8,79.6,53.8,62.2,0,0,1,74,13.4,9,14,3,93.2,44,1,70,753,583,912,11,0,0,11,0,0,901,0,329,78,12,49,85,1,6,598,205,13.6
Jabrill Peppers,11780,S,NYG,11,11,1,68.6,1,3,21,66.7,64.3,57.1,83.9,54.2,54.4,2,8,1,29,14.5,12,3,3,78.8,24,1,447,16,372,705,32,0,0,32,0,118,673,27,306,92,27,60,35,11,0,264,136,11
Takkarist McKinley,11781,ED,ATL,14,6,0,100,0,0,2,52.6,67,87.8,65.5,63,42.4,10,19,0,16,18.2,6,0,0,118.8,2,4,2,0,28,546,544,0,4,514,26,0,2,298,220,0,18,21,2,33,0,28,20,14
Tre'Davious White,11782,CB,BUF,16,7,0,58,0,3,4,74.7,75,88.1,67.1,66.6,42,0,1,6,57,15.1,11,7,7,51.4,51,1,66,892,640,1018,10,0,0,10,0,4,1008,7,371,45,19,55,88,2,0,622,218,12.2
Taco Charlton,11783,ED,MIA,10,5,0,100,0,2,17,57.2,51.6,71.4,58.3,45.7,73.1,2,12,0,11,5.6,1,0,1,104.2,2,5,5,0,17,396,391,2,26,338,25,0,5,227,152,0,12,12,2,19,0,18,22,9
T.J. Watt,11785,ED,PIT,16,9,6,80,1,8,25,79.5,91.3,20,91.7,80.1,37.2,19,44,2,6,20.4,10,0,9,39.6,4,18,34,5,52,935,862,0,0,861,1,0,73,511,372,34,37,30,5,81,0,10,7,2.5
Kevin King,11788,CB,GB,17,5,0,60.2,4,1,12,62.4,62.7,65.3,90.2,57.3,38.6,0,0,5,66,18.3,15,11,6,86.6,53,2,93,767,570,916,1,0,0,1,0,2,915,0,346,53,18,62,88,2,4,904,315,17.1
Budda Baker,11791,S,ARZ,16,30,0,76.6,0,1,1,64.8,71.4,67.8,66.2,81.4,82.9,2,9,0,42,7.4,12,6,1,115.6,36,1,340,18,640,1120,36,0,0,36,0,544,1084,59,421,182,47,120,47,12,2,400,205,11.1
Marcus Maye,11794,S,NYJ,16,6,0,45,0,0,22,77.4,74.5,88.3,40,67.6,52.7,0,1,1,41,13.5,10,6,0,76,9,0,218,8,691,1089,11,0,0,11,0,721,1078,6,392,131,10,58,20,1,1,195,61,21.7
Marcus Williams,11797,S,NO,16,10,0,50,0,1,20,89.5,88.2,67.5,70.7,82.1,65.8,0,3,4,23,14.1,9,6,2,42.2,12,0,123,3,684,1028,6,0,0,6,0,854,1022,8,336,42,12,45,24,3,1,139,104,11.6
Sidney Jones,11798,CB,PHI,10,2,0,55.6,1,0,24,68.3,63.5,25.7,55.8,41.8,67.6,0,1,2,58,4.2,1,5,3,69.9,20,0,20,219,205,293,1,0,0,1,0,1,292,2,86,52,11,21,36,1,2,226,111,11.3
Quincy Wilson,11801,CB,IND,8,2,0,72.2,0,0,14,32.6,30.2,80.5,52.1,29.5,68.1,0,2,0,24,7.7,1,0,4,142.1,13,0,27,47,97,122,10,0,0,10,0,0,112,9,16,38,2,10,18,2,3,174,53,13.4
Tyus Bowser,11802,ED,BLT,17,2,0,33.3,0,1,3,67.5,70.8,67.4,70.4,60.2,73.4,5,15,0,11,6.7,1,2,1,43.1,2,5,35,0,86,398,361,0,0,361,0,0,37,224,88,1,12,12,6,25,0,19,17,9.5
Ryan Anderson,11804,ED,WAS,16,7,0,76.9,2,4,32,64.7,58.2,5.8,67.9,55.7,78.7,5,14,0,32,5.3,2,1,8,148.7,10,4,14,1,77,559,525,0,2,520,3,0,34,238,244,19,21,29,13,23,4,134,53,13.4
DeMarcus Walker,11806,DI,DEN,10,7,0,0,0,0,10,63.2,63.8,82.8,55.9,65.4,50.7,1,6,0,,12.5,3,0,0,39.6,0,4,0,0,0,220,220,15,134,9,62,0,0,126,94,0,14,14,1,11,0,0,0,
Raekwon McMillan,11809,LB,MIA,13,15,0,86.7,0,0,17,43.3,63.9,54.9,62.6,76.9,58.3,2,4,0,27,12.8,10,0,1,118.8,13,0,413,1,179,516,93,0,0,93,0,0,423,47,290,9,31,53,15,6,0,190,125,14.6
Dalvin Tomlinson,11810,DI,NYG,16,19,0,,0,1,21,57,78.2,88.6,62.3,79.3,47.9,4,6,0,,8.3,4,0,0,0,0,4,0,0,0,595,595,252,333,2,8,0,0,292,303,0,26,25,0,14,0,0,0,
Zach Cunningham,11812,LB,HST,18,30,0,79.7,0,0,13,52.5,68.6,67.8,69.6,84.8,58.8,1,13,0,51,13.1,23,4,2,120,55,3,893,30,635,1088,62,0,0,62,0,12,1026,65,388,88,73,122,69,17,4,564,475,10.3
Tanoh Kpassagnon,11814,ED,KC,19,4,0,75,0,1,16,63.9,50.2,83.8,49.7,49.6,29.2,7,27,0,37,25,9,1,1,116.7,3,6,15,0,23,856,839,50,153,532,104,0,17,566,267,1,18,23,4,40,0,57,47,19
Chidobe Awuzie,11815,CB,DAL,16,9,0,62.2,1,0,9,70.5,72.2,47,56.2,80.2,72.9,1,0,1,92,8.1,7,11,5,94.4,56,0,99,870,655,1020,9,0,0,9,0,2,1011,1,364,39,19,70,90,1,3,733,236,13.1
