player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Corey Clement,12253,HB,DAL,1,0,0,,0,0,9,60.7,70.2,60,,,,0,0,0,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
Jamal Perry,12259,S,MIA,1,0,0,,0,0,17,60.4,60,69.2,59.7,,,0,1,0,,,0,0,0,0,0,0,0,0,2,3,2,0,0,2,0,1,1,1,0,0,0,0,0,1,0,0,0,
Joe Jones,12321,LB,TEN,4,1,0,,0,0,31,60,54,76.3,48.5,65.8,69.9,0,1,0,,0,0,0,0,0,0,0,0,0,1,26,26,0,0,26,0,0,0,21,4,0,0,0,0,1,0,0,0,
Caleb Johnson,12488,LB,CHI,1,1,0,0,0,0,6,62.4,37.5,67,,49.9,71.4,0,0,0,,0,0,0,0,39.6,0,0,5,0,4,5,0,0,0,0,0,0,5,0,1,0,0,0,1,0,0,0,0,
Sione Takitaki,12666,LB,CLV,15,11,0,73.7,0,0,8,73.4,67.5,79.6,63.2,58.5,70.9,2,2,0,20,10.3,4,0,0,76.6,14,0,164,1,95,285,55,0,0,55,0,0,230,22,168,63,14,24,19,4,0,60,28,4.3
Kamal Martin,12744,LB,CAR,3,0,0,100,0,0,5,33.1,26.2,69.8,,43.2,22.5,0,0,0,29,100,1,0,0,118.8,1,0,9,0,3,11,0,0,0,0,0,0,11,0,8,2,0,0,1,0,0,29,37,29
Buddy Howell,12888,HB,LA,1,0,0,,0,0,26,,60,60,,60,,0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Penny Hart,13534,WR,SEA,1,0,0,,0,0,29,,60.1,60,,60,,0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Sam Beal,13822,CB,NYG,3,0,0,,0,0,21,68,70.8,67.8,,60,,0,0,0,,,0,0,0,0,0,0,0,2,2,3,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,
Alexander Johnson,15267,LB,DEN,6,10,0,52.2,0,0,10,63.1,80.9,81.2,68.2,90.3,90,0,6,0,59,0,0,3,0,92.7,12,2,292,0,161,323,21,0,3,16,2,1,302,43,119,9,17,24,23,8,1,180,116,15
Sam Eguavoen,15301,LB,MIA,15,3,0,100,0,0,17,56.4,63.3,85.5,64.1,62,45,6,8,0,17,23.1,3,0,0,108.3,3,1,96,0,44,181,80,0,0,80,0,2,101,91,46,3,4,7,3,15,0,30,22,10
Justin Hardee,18348,CB,NYJ,2,0,0,,0,0,22,60,60.9,69,,60,,0,0,0,,,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,
Jonathan Ledbetter,18645,DI,ARZ,1,0,0,,0,0,1,,36.1,0,56.4,58.8,,0,0,0,,,0,0,1,0,0,0,0,0,0,10,10,0,10,0,0,0,0,5,5,0,0,0,0,0,0,0,0,
Ross Dwelley,20994,TE,SF,1,0,0,,0,0,28,,59.9,60,,60,,0,0,0,,,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Kemoko Turay,21702,ED,IND,13,3,0,50,0,0,14,61.2,53.2,36.7,60.9,42.5,28.9,4,12,0,17,55.6,5,0,2,79.2,1,6,8,0,10,224,216,0,3,208,5,0,8,173,41,0,5,1,2,22,0,17,8,17
Sam Kamara,24176,ED,CHI,8,1,0,100,0,0,6,54.4,56.6,81.2,54.9,59.2,64.3,0,5,0,10,11.1,1,0,0,108.3,1,0,1,0,7,108,104,0,0,104,0,0,4,46,55,3,3,7,1,5,0,10,9,10
Dylan Cole,24304,LB,TEN,6,2,0,75,0,0,31,47,39.8,0,51.4,56.7,44.3,1,1,0,20,20,1,1,1,103.1,3,0,46,1,21,54,2,0,0,2,0,1,52,7,26,4,0,2,4,2,0,37,28,12.3
Nathan Shepherd,24614,DI,NYJ,17,8,0,100,0,0,22,59.7,50.8,7.9,70.8,46.8,51.9,10,9,0,4,9.7,3,0,6,83.3,1,0,1,0,3,495,494,15,402,0,77,0,1,244,248,0,13,20,1,19,0,4,4,4
Foyesade Oluokun,24904,LB,ATL,17,47,0,81,2,1,2,54.4,47,67.9,49.8,44,76.8,5,6,3,30,8.7,17,3,3,93.2,47,2,1070,10,560,1148,46,0,0,46,0,4,1102,99,489,18,48,131,58,13,2,509,232,10.8
Deionte Thompson,25444,S,ARZ,14,0,0,100,0,0,1,62.9,69,78.2,57,74.8,83.5,0,0,0,5,0,0,0,1,87.5,1,0,15,2,46,85,2,0,0,2,0,58,83,2,37,7,4,8,1,0,0,5,4,5
Levi Wallace,25445,CB,BUF,19,9,0,59.8,0,0,4,65.3,62.8,51.8,69.3,51.9,57.2,0,2,3,64,13.2,10,7,9,85.9,55,0,75,1000,684,1116,26,0,0,26,0,3,1090,2,430,12,20,57,92,2,5,650,308,11.8
Dane Cruikshank,25546,S,TEN,14,8,0,77.1,0,0,31,56.4,56.6,84.1,57.3,56.5,62.5,0,2,0,36,12.2,6,0,2,102.2,27,0,153,17,322,437,6,0,0,6,0,181,431,8,107,80,10,35,35,2,0,301,189,11.1
JaMycal Hasty,25582,HB,SF,1,0,0,,0,0,28,,52.4,60,,60,,0,0,0,,,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Bravvion Roy,25644,DI,CAR,17,13,2,,0,0,5,,47.6,67.4,61.9,43.9,58.4,2,7,0,,9.7,3,0,1,0,0,0,0,0,0,341,341,211,126,1,3,0,0,149,192,0,12,15,0,9,0,0,0,
Clay Johnston,25685,LB,CIN,7,9,0,100,0,0,7,52.5,54.1,0,60,62.9,61.5,0,0,0,26,9.5,2,0,1,158.3,2,0,82,0,34,94,6,0,0,6,0,0,88,1,59,6,4,10,2,0,1,42,8,21
Henry Black,25687,S,GB,18,5,0,68,0,0,12,44.9,45.9,81.9,57.6,57,42.9,0,0,1,54,20,6,1,0,104.6,17,0,86,7,212,283,1,0,0,1,0,91,282,2,69,97,3,19,25,0,2,215,134,12.6
Tyler Mabry,25705,TE,SEA,1,0,0,,0,0,29,,59.9,60,,60,,0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Jonathan Ward,25859,HB,ARZ,1,0,0,,0,0,1,,60,60,60,,,0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,
Sean Murphy-Bunting,25891,CB,TB,10,6,0,67.2,0,1,30,56.9,56.4,85.4,46.6,55.3,59.1,0,0,0,63,12,6,3,2,110.4,43,0,31,250,357,524,12,0,0,12,0,1,512,10,157,229,15,38,64,0,3,563,245,13.1
Clelin Ferrell,25955,ED,LV,17,3,1,,1,0,23,61.6,45.9,13.2,64,37.3,77.6,6,10,0,,10,1,0,4,0,0,3,0,0,0,273,273,0,3,255,15,0,0,151,122,0,6,6,0,19,0,0,0,
Dexter Lawrence,25991,DI,NYG,16,10,2,100,0,1,21,60.1,68.7,88.6,74,56.9,60.7,9,31,0,5,5.7,3,0,0,87.5,1,3,0,0,4,759,758,40,482,15,221,0,1,427,328,0,32,40,1,43,0,5,0,5
Mark Gilbert,26144,CB,DET,4,2,0,60,0,1,11,73,76.3,76.2,,73.9,35.5,0,0,0,36,28.6,2,1,0,88.8,3,0,7,37,24,47,3,0,0,3,0,0,44,0,23,0,1,3,5,0,0,44,26,14.7
Isaiah Mack,26229,DI,BLT,2,1,0,,0,0,3,,86.8,76,84.7,65,70.6,0,3,0,,0,0,0,0,0,0,1,0,0,0,31,31,3,21,0,7,0,0,22,9,0,2,1,0,4,0,0,0,
Maxx Crosby,26316,ED,LV,18,17,3,,1,0,23,67.3,91.7,30.8,91.9,79.5,71.4,20,77,0,,5,3,0,9,0,0,11,1,0,2,977,975,0,4,933,38,0,2,626,349,0,43,40,0,108,0,0,0,
Freddie Swain,26448,WR,SEA,1,0,0,,0,0,29,,59.9,60,,60,,0,0,0,,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Jabari Zuniga,26449,ED,NYJ,3,1,0,,0,1,22,,58,81.3,65.8,50,73,0,0,0,,0,0,0,0,0,0,1,0,0,0,53,53,0,3,49,1,0,0,26,27,0,1,1,0,1,0,0,0,
Ben Banogu,26554,ED,IND,8,0,0,100,0,0,14,56.1,60.1,82,61.6,61.6,71.7,1,3,0,17,0,0,0,0,108.3,2,0,1,0,7,68,67,0,1,65,1,0,1,56,5,0,0,2,2,4,0,20,19,10
C.J. Moore,26617,S,DET,11,2,0,70,0,0,11,62.3,59.2,81.8,55.9,49.7,42.5,1,0,1,12,20,3,0,0,39.6,7,0,46,1,101,158,13,0,0,13,0,61,145,17,40,37,1,10,10,1,0,45,31,6.4
D.J. Reed Jr.,26940,CB,SEA,14,10,0,51.5,1,0,29,75.4,78.6,67.6,,85.8,70,0,0,2,41,10.2,9,6,5,66,35,0,105,858,606,1002,12,0,0,12,0,3,990,0,396,24,19,69,68,0,2,383,114,10.9
Isaiah Rodgers,27069,CB,IND,17,5,0,62.3,0,0,14,71.8,70.7,50.6,,62.9,53.1,0,0,3,43,14.3,8,3,1,72.2,38,0,23,486,366,525,0,0,0,0,0,0,525,0,159,15,16,43,61,0,2,407,106,10.7
Bryce Huff,27128,ED,NYJ,9,1,0,100,0,0,22,48.3,60.7,72.5,70.9,45.5,54.6,6,7,0,17,16.7,2,0,1,158.3,1,4,2,0,8,338,336,0,1,333,2,0,2,209,121,0,7,9,1,17,1,17,7,17
Siran Neal,27130,CB,BUF,12,6,0,60,1,0,4,50.6,48.5,11.1,55.2,52.8,75.8,0,0,0,18,6.3,1,0,5,74.6,3,0,36,45,94,171,19,0,0,19,0,0,152,5,72,70,7,9,5,0,0,27,18,9
Montez Sweat,27271,ED,WAS,10,5,0,100,0,2,32,55.6,75.6,65.1,66.2,82.4,65.5,8,14,0,14,20,5,0,2,110.4,2,5,1,0,13,483,482,0,2,474,6,0,1,304,166,0,14,15,2,27,0,21,15,10.5
Raequan Williams,27300,DI,PHI,1,0,0,,0,0,24,63.6,57,77.7,50.7,53.1,69,0,1,0,,0,0,0,0,0,0,0,0,0,0,43,43,0,41,0,2,0,0,22,21,0,2,1,0,1,0,0,0,
Devin Bush,27375,LB,PIT,15,13,0,77.8,1,1,25,51.8,34.4,62.1,80.4,27.2,76.6,2,3,1,29,6.8,5,4,2,101.7,49,2,686,6,397,795,42,0,0,42,0,0,753,35,363,61,25,55,63,7,2,469,284,9.6
Michael Dwumfour,27376,DI,HST,3,1,0,,0,0,13,58.2,48,79,61.6,46.5,44.3,2,0,0,,20,1,0,0,0,0,1,0,0,2,67,67,1,63,0,3,0,0,30,35,0,4,3,0,3,0,0,0,
David Long Jr.,27377,CB,LA,18,3,0,65.1,1,0,26,62.2,60.8,56.7,71.7,48.6,42.2,0,1,2,41,12.3,7,2,2,79.7,41,0,49,423,510,671,5,0,0,5,0,1,666,3,158,192,10,47,63,1,1,474,159,11.6
Josh Uche,27379,ED,NE,13,1,0,100,0,0,19,79.4,60.9,55.2,61.4,33.3,67.2,3,11,0,13,10,1,0,1,105.6,3,3,21,1,42,241,218,0,0,218,0,0,23,161,38,1,7,8,3,17,0,28,15,9.3
Nick Bawden,27413,FB,NYJ,1,0,0,,0,0,22,,60,60,,60,,0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
D'Angelo Ross,27732,CB,NE,4,1,0,66.7,0,0,19,68.3,64.1,76.5,,48.3,80,0,1,0,5,0,0,0,0,70.1,2,0,10,11,37,68,0,0,0,0,0,18,68,0,31,29,2,3,3,1,0,8,10,4
Armon Watts,27844,DI,MIN,17,14,0,,0,1,18,69.9,61.6,88.4,70.9,45.1,60.3,6,22,0,,10.3,4,0,0,0,0,5,1,0,0,669,668,230,337,0,101,0,1,414,255,0,18,21,0,33,0,0,0,
Bennett Skowronek,27948,WR,LA,1,0,0,,0,0,26,,60,60,,60,71.9,0,0,0,,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,
Joe Gaziano,27949,DI,LAC,14,3,1,,1,0,27,67.4,61.4,52.7,59,56.3,61,2,4,0,,7.1,1,0,1,0,0,0,0,0,0,214,214,0,88,10,116,0,0,128,86,0,7,10,0,6,0,0,0,
Rashod Berry,28071,ED,DET,5,0,0,100,0,0,11,42.9,44.6,78.6,59.2,43,72,1,2,0,19,0,0,0,0,118.8,1,0,0,0,4,62,62,0,0,62,0,0,0,31,27,0,0,2,1,3,0,19,7,19
Davon Hamilton,28072,DI,JAX,16,13,2,,0,0,15,59.7,52.8,72.2,61.8,49.9,59.4,1,8,0,,6.7,3,0,1,0,0,1,0,0,0,443,441,143,297,0,1,0,2,168,275,0,20,29,0,10,0,0,0,
Jashon Cornell,28074,DI,DET,1,0,0,,0,0,11,,57.2,69.2,56.1,60,,0,0,0,,,0,0,0,0,0,0,0,0,0,4,4,0,3,0,1,0,0,3,1,0,0,0,0,0,0,0,0,
Dre'Mont Jones,28075,DI,DEN,16,8,1,,1,1,10,56.7,57.8,20.2,69.3,50.8,48,7,28,0,,11.1,3,0,6,0,0,5,3,0,1,614,611,0,301,58,252,0,3,422,191,0,14,16,0,40,0,0,0,
Damon Arnette,28080,CB,LV,4,1,0,62.5,0,0,23,29.6,32.9,76.7,,66.1,45.1,0,0,0,52,20,1,1,0,103.1,5,0,8,50,41,61,0,0,0,0,0,0,61,0,20,2,0,3,8,0,0,94,26,18.8
Malik Harrison,28081,LB,BLT,8,4,0,76.5,0,0,3,33.1,42.1,79,57.2,60,47.3,0,2,0,46,14.3,3,0,0,144.2,13,0,136,2,87,171,22,0,0,22,0,0,149,15,69,11,4,14,17,2,2,160,141,12.3
Jerome Baker,28091,LB,MIA,16,13,0,71.9,0,1,17,66.1,60.9,76.8,76.2,42.4,64.8,9,16,1,26,10.9,10,2,1,91.1,46,6,498,15,450,971,410,0,0,410,0,0,561,156,365,48,38,69,64,31,2,387,257,8.4
Keandre Jones,28092,LB,CIN,1,1,0,,0,0,7,63.6,36.2,68.1,,47.5,73.2,0,0,0,,0,0,0,0,0,0,0,4,0,2,5,1,0,0,1,0,0,4,0,3,0,0,0,0,0,0,0,0,
Neville Gallimore,28094,DI,DAL,6,5,0,,0,0,9,56.9,49.8,52.4,53.3,54,42.5,0,6,0,,11.8,2,0,1,0,0,2,1,0,0,194,193,61,99,6,27,0,1,114,80,0,9,10,0,8,0,0,0,
Tremon Smith,28196,CB,HST,7,3,0,76.9,0,0,13,54.4,58.3,81.6,,76.3,56.7,0,0,0,29,13.3,2,0,0,126.1,10,0,7,160,109,179,3,0,0,3,0,0,176,0,70,9,4,10,13,0,1,107,50,10.7
Troy Dye,28251,LB,MIN,3,2,0,,0,0,18,62.7,60.6,76.6,,57.4,61.3,0,0,0,,9.1,1,0,0,0,0,0,52,0,29,54,0,0,0,0,0,0,54,0,25,2,3,8,0,0,0,0,0,
Kevin Givens,28308,DI,SF,16,4,1,,0,1,28,52.7,57.6,84.2,61.2,59.7,57,3,10,0,,8,2,0,0,0,0,1,0,0,6,290,289,8,227,0,54,0,1,168,116,0,15,19,0,14,0,0,0,
Myles Adams,28430,DI,SEA,2,3,0,,0,0,29,60,64.5,75.8,78.9,51.2,72.2,1,1,0,,0,0,0,0,0,0,0,0,0,0,33,33,16,15,0,2,0,0,17,16,0,1,2,0,2,0,0,0,
Bilal Nichols,28451,DI,CHI,17,18,0,,1,0,6,72,61.3,62,53.9,62.6,74.2,6,21,0,,2,1,0,2,0,0,4,1,0,2,679,677,22,382,33,240,0,2,374,303,0,20,31,0,31,0,0,0,
Jimmy Moreland,28704,CB,HST,1,0,0,,0,0,13,,62.5,70.9,,61.3,,0,0,0,,,0,0,0,0,0,0,1,7,0,8,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,
Jermaine Carter,28838,LB,CAR,17,24,0,86.5,0,0,5,48,42.6,61.5,64.6,40.4,36.7,4,7,0,42,18.5,20,1,2,119.1,32,0,797,3,412,852,22,0,0,22,0,2,830,45,395,28,38,64,37,11,1,386,233,12.1
DeShon Elliott,28854,S,BLT,6,1,0,60,0,0,3,61.7,65.6,84.4,70.1,66.2,52.1,2,3,1,27,20,5,0,0,47.9,6,1,90,5,196,305,29,0,0,29,0,151,276,17,92,30,6,19,10,6,0,85,13,14.2
Robert Jackson,28990,CB,BLT,2,1,0,80,0,0,3,55.1,57.5,77,,65.9,76.9,0,0,0,11,0,0,0,0,126.3,4,0,3,36,31,43,0,0,0,0,0,0,43,0,12,4,1,2,5,0,2,24,13,6
Joejuan Williams,29113,CB,NE,13,2,0,62.5,0,0,19,54.7,59.3,83.7,68.1,73.7,87,1,0,0,40,0,0,4,1,136.5,15,0,22,240,179,295,4,0,0,4,0,1,291,2,114,28,2,21,24,1,3,246,86,16.4
Darius Harris,29188,LB,KC,1,0,0,,0,0,16,,59.9,60,,60,,0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
David Long,29367,LB,TEN,11,26,0,77.8,0,0,31,63.4,68,57.2,79.3,66.6,44.7,2,7,2,58,15.2,15,3,2,86.1,42,1,588,7,437,675,37,0,0,37,0,9,638,53,185,34,29,58,54,10,0,452,271,10.8
Germaine Pratt,29407,LB,CIN,19,24,0,82.6,1,2,7,56.2,54,88.1,47.1,53.1,54.5,1,3,2,25,13.2,17,1,1,96,57,1,656,6,487,914,195,0,0,195,0,10,719,50,377,46,40,88,69,5,2,526,303,9.2
Jeff Wilson Jr.,29413,HB,SF,1,0,0,,0,0,28,,59.9,60,,60,,0,0,0,,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Chris Board,29456,LB,BLT,16,12,0,94.4,0,0,3,58.5,53.6,85.1,58.9,42.9,69.8,1,7,0,24,6.9,2,0,1,109.7,17,0,250,5,201,337,55,0,0,55,0,6,282,60,76,20,7,15,18,8,0,186,123,10.9
Justin Jackson,29539,HB,LAC,1,0,0,,1,0,27,60.7,72.2,60.1,,,,0,0,0,,,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
Logan Wilson,29623,LB,CIN,17,34,0,81.2,0,1,7,63.4,61.5,86.9,58.3,56.6,69.5,2,4,5,35,10.6,16,1,1,83.2,69,1,836,13,613,976,57,0,0,57,0,2,919,44,319,67,43,101,85,7,2,678,409,9.8
Dakota Allen,30076,LB,JAX,4,2,0,0,0,1,15,50.3,49.2,75.6,54,56.2,45.6,0,0,0,,16.7,1,0,0,39.6,0,0,37,0,19,43,5,0,0,5,0,0,38,5,19,1,3,3,1,0,0,0,0,
Ty Summers,30242,LB,GB,2,0,0,100,0,0,12,28.3,26.6,72.8,,40.5,29.3,0,0,0,12,33.3,2,0,0,99.2,5,0,27,0,14,29,0,0,0,0,0,0,29,0,15,2,2,4,5,0,0,39,22,7.8
Andrew Van Ginkel,30267,ED,MIA,17,9,4,84.6,0,1,17,30.1,61.8,69.1,70.1,71.7,48.2,16,23,0,28,15.5,11,2,3,115.5,22,6,71,2,168,801,717,0,0,717,0,0,84,307,326,10,38,51,26,45,1,225,212,10.2
Derick Roberson,30462,ED,TEN,5,2,0,,0,0,31,65.4,80.7,81,62.2,85.6,56.7,2,2,0,,11.1,1,0,0,0,0,2,0,0,4,86,86,0,0,85,1,0,0,47,35,0,5,6,0,6,0,0,0,
Jabril Cox,30669,LB,DAL,3,0,0,,0,0,9,62.7,73.3,72.9,,67.1,70.5,0,0,0,,0,0,0,0,0,0,0,4,0,4,9,5,0,0,5,0,0,4,0,5,0,1,1,0,0,0,0,0,
T.J. Edwards,30737,LB,PHI,17,39,0,85,0,0,24,68.9,75.5,83.3,70.2,76.6,83.9,1,1,1,64,4.7,6,4,0,103.4,51,1,679,1,406,719,1,0,0,1,0,1,718,15,298,37,40,84,60,3,2,469,254,9.2
Dee Delaney,31078,CB,TB,8,2,0,70.8,0,0,30,53.4,54.9,82,57.5,62.6,47.1,0,0,1,24,20,4,1,2,93.2,17,0,16,183,144,213,2,0,0,2,0,0,211,2,67,12,3,14,24,0,1,205,45,12.1
George Odum,31342,S,IND,15,8,0,63.2,0,0,14,60.7,62.9,44.8,76.7,66.8,75.4,1,1,1,42,8.3,4,1,1,114.7,12,0,95,7,307,472,22,0,0,22,0,313,450,4,161,34,5,36,19,2,3,193,34,16.1
Khalen Saunders,31534,DI,KC,7,4,0,,0,0,16,58.1,53.9,82.7,57.5,53.2,72.2,0,5,0,,0,0,0,0,0,0,0,0,0,2,144,144,35,105,0,4,0,0,77,65,0,3,4,0,5,0,0,0,
Abdullah Anderson,32708,DI,GB,3,0,0,,0,0,12,,58.6,77.2,65.1,48.8,26.4,0,4,0,,50,1,0,0,0,0,0,0,0,0,49,49,1,28,2,18,0,0,35,14,0,0,1,0,4,0,0,0,
Dane Jackson,32989,CB,BUF,15,6,0,58.5,1,0,4,53.7,58.1,55.5,55.6,77.1,58,0,0,0,61,8,4,5,4,81.1,24,0,44,542,390,620,18,0,0,18,0,3,602,2,228,13,9,40,41,0,0,298,114,12.4
DeAndre Baker,33356,CB,KC,9,2,0,75,0,0,16,56,59,84.2,60,68.1,39.3,0,0,0,43,18.2,4,0,1,118.2,18,0,8,227,178,239,0,0,0,0,0,0,239,2,59,3,5,16,24,0,1,229,125,12.7
Cam Gill,33560,ED,TB,10,0,0,100,0,0,30,26.4,34.6,80.6,50.1,54,56.7,1,4,0,16,20,1,0,0,145.8,4,2,0,0,7,109,109,0,0,109,0,0,0,82,20,0,2,4,4,7,2,38,29,9.5
Robert Rochell,33693,CB,LA,10,2,0,65,0,0,26,60.7,61.9,82.6,,63.8,45.3,0,0,1,23,17.6,3,3,1,88.8,13,0,16,214,146,233,1,0,0,1,0,0,232,0,87,2,0,12,20,0,1,176,56,13.5
Nasir Adderley,33880,S,LAC,15,23,0,67.6,0,1,27,62.9,67.3,64.8,91.6,70.7,52.7,1,0,0,71,15.8,18,4,1,129.9,23,1,246,4,581,987,7,0,0,7,0,610,980,4,402,120,17,73,34,2,5,260,144,11.3
Mike Hughes,34057,CB,KC,20,1,0,61.3,0,4,16,72.2,72.9,87.9,60,68.5,76.2,0,0,1,37,5.8,3,6,0,112.2,46,0,18,571,427,609,8,0,0,8,0,1,601,1,181,9,10,48,75,0,8,522,150,11.3
Kendall Sheffield,34105,CB,ATL,2,1,0,50,0,0,2,62.1,64.2,81.7,,67.6,76.7,0,0,0,10,0,0,0,0,64.6,1,0,2,42,28,53,0,0,0,0,0,0,53,0,25,8,0,3,2,0,0,10,-1,10
Jovante Moffatt,34207,S,CLV,1,1,0,100,0,0,8,62.7,58.2,76.3,55.8,49.5,64.9,0,0,0,16,14.3,1,0,0,118.8,3,0,18,0,37,54,6,0,0,6,0,21,48,2,15,9,3,5,3,0,0,40,14,13.3
Kris Boyd,34222,CB,MIN,7,2,0,78.6,1,0,18,37.4,39,0,55.7,65.9,60.7,0,0,0,37,13,3,0,2,145.2,22,0,16,134,102,160,3,0,0,3,0,0,157,2,56,7,6,18,28,0,3,288,91,13.1
Darnell Savage,34247,S,GB,18,11,0,66.7,1,0,12,60.6,57.3,26.4,72.8,50.7,56,1,3,2,70,16.9,12,7,4,116.6,30,0,179,3,706,1071,2,0,0,2,0,725,1069,6,359,162,9,48,45,4,6,409,191,13.6
Gavin Heslop,34321,S,SEA,1,0,0,,0,0,29,61.2,61.7,72.7,,,,0,0,0,,,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,
Zayne Anderson,34622,S,KC,1,0,0,,0,0,16,61.3,62.1,71.1,,60,,0,0,0,,,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,6,6,0,1,0,0,0,0,0,0,0,0,
Zack Baun,34632,LB,NO,9,2,0,78.6,0,0,20,38.4,44.6,21.9,59.6,59.6,52.3,2,1,0,32,13,3,0,1,108.3,11,0,122,1,82,194,59,0,0,59,0,0,135,18,94,12,5,18,14,3,0,140,104,12.7
Johnathan Abram,34646,S,LV,14,24,0,79.4,0,0,23,54.2,56.9,63.8,69.1,59.8,57.4,3,2,1,38,14.2,17,3,2,105.2,54,1,503,25,564,955,63,0,0,63,0,119,892,21,370,244,33,79,68,6,4,409,253,7.6
Akeem Davis-Gaither,34788,LB,CIN,9,5,0,66.7,0,1,7,57,60.2,80.1,54,70.1,35.8,0,1,0,23,21.9,7,2,0,81.3,16,0,162,3,161,207,27,0,0,27,0,0,180,13,33,15,9,20,24,1,0,136,94,8.5
Jordan Glasgow,34816,LB,IND,1,0,0,,0,0,14,,61.4,60.1,,60,,0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Jamel Dean,34918,CB,TB,17,3,0,52.4,0,1,30,74.7,71.8,88.8,54.7,46.4,78.8,0,0,2,31,6,4,5,6,62.3,43,0,36,737,579,823,11,0,0,11,0,1,812,2,242,38,22,60,82,0,1,446,163,10.4
Trevis Gipson,35241,ED,CHI,16,7,2,100,1,5,6,47,70.4,58.8,87,50.8,58.3,1,16,0,23,12.9,4,0,2,118.8,3,10,5,1,23,489,472,0,0,470,2,0,17,229,237,11,20,20,3,27,0,41,32,13.7
Blake Cashman,35413,LB,NYJ,1,0,0,60,0,0,22,29.4,29.1,74.7,50.5,54.2,41.1,0,1,0,28,33.3,1,0,0,89.6,3,0,24,0,19,33,7,0,0,7,0,0,26,3,11,2,1,2,5,1,0,45,46,15
Kenny Willekes,35624,ED,MIN,6,4,0,,0,0,18,65,63.1,86.3,59.9,55.6,53.7,4,8,0,,11.1,2,0,0,0,0,3,1,0,2,202,201,0,2,176,23,0,1,153,47,0,10,12,0,15,0,0,0,
Noah Dawkins,35771,LB,NYJ,1,0,0,,0,0,22,66.1,68.2,73.6,,61.8,71.4,0,0,0,,0,0,0,0,0,0,0,10,0,7,14,4,0,0,4,0,0,10,0,7,0,0,1,0,0,0,0,0,
Tae Crowder,35774,LB,NYG,17,39,0,74.4,0,0,21,34.8,29.1,48.3,52.2,28.4,66.3,1,9,2,56,8.7,12,4,2,88.5,58,0,1004,16,591,1099,24,0,0,24,0,2,1075,54,454,53,37,87,78,10,1,578,278,10
Jonas Griffith,35858,LB,DEN,5,11,0,80,0,0,10,61,69.1,79.3,55.4,75.9,72.7,2,1,0,20,4.7,2,0,0,88.1,16,0,213,3,127,255,0,0,0,0,0,0,255,13,115,39,21,30,20,3,0,103,53,6.4
Tanner Muse,35997,LB,SEA,1,0,0,,0,0,29,,59.9,60,,60,,0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
