"","yearly_pff_id","pff_position_off"
"6208","2021_11981","WR"
"6209","2021_22917","G"
"6210","2021_10796","QB"
"6211","2021_2467","QB"
"6212","2021_45835","HB"
"6213","2021_26306","HB"
"6214","2021_4371","QB"
"6215","2021_8726","WR"
"6216","2021_28148","C"
"6217","2021_41838","WR"
"6218","2021_44820","T"
"6219","2021_37213","TE"
"6220","2021_46978","T"
"6221","2021_11117","C"
"6222","2021_61442","WR"
"6223","2021_61812","WR"
"6224","2021_5612","WR"
"6225","2021_25512","HB"
"6226","2021_45775","HB"
"6227","2021_11892","T"
"6228","2021_51206","S"
"6229","2021_48341","WR"
"6230","2021_59909","G"
"6231","2021_59983","G"
"6232","2021_40217","QB"
"6233","2021_46085","G"
"6234","2021_57306","HB"
"6235","2021_38844","FB"
"6236","2021_9840","TE"
"6237","2021_11925","WR"
"6238","2021_83711","HB"
"6239","2021_26408","HB"
"6240","2021_23112","T"
"6241","2021_37181","G"
"6242","2021_18793","LS"
"6243","2021_12739","WR"
"6244","2021_94372","LB"
"6245","2021_94369","LS"
"6246","2021_47448","WR"
"6247","2021_47542","HB"
"6248","2021_48036","WR"
"6249","2021_28025","WR"
"6250","2021_45693","HB"
"6251","2021_11228","G"
"6252","2021_57133","HB"
"6253","2021_11879","LB"
"6254","2021_11895","HB"
"6255","2021_33158","WR"
"6256","2021_48181","WR"
"6257","2021_48152","WR"
"6258","2021_10834","T"
"6259","2021_5214","QB"
"6260","2021_143793","HB"
"6261","2021_34061","WR"
"6262","2021_83740","HB"
"6263","2021_45810","HB"
"6264","2021_42701","TE"
"6265","2021_11859","QB"
"6266","2021_36403","TE"
"6267","2021_52130","WR"
"6268","2021_25018","T"
"6269","2021_35096","WR"
"6270","2021_47147","TE"
"6271","2021_45932","HB"
"6272","2021_108840","DI"
"6273","2021_115664","WR"
"6274","2021_7963","HB"
"6275","2021_57189","HB"
"6276","2021_26617","S"
"6277","2021_46517","QB"
"6278","2021_57289","HB"
"6279","2021_56347","ED"
"6280","2021_44614","DI"
"6281","2021_84142","WR"
"6282","2021_38268","LB"
"6283","2021_15301","LB"
"6284","2021_11190","LB"
"6285","2021_49023","LB"
"6286","2021_12168","G"
"6287","2021_46445","HB"
"6288","2021_11842","QB"
"6289","2021_46843","T"
"6290","2021_10705","S"
"6291","2021_27036","LS"
"6292","2021_35517","LS"
"6293","2021_30267","ED"
"6294","2021_10885","LB"
"6295","2021_9547","G"
"6296","2021_42174","HB"
"6297","2021_10870","HB"
"6298","2021_48956","DI"
"6299","2021_42208","LB"
"6300","2021_10898","CB"
"6301","2021_55307","WR"
"6302","2021_46231","T"
"6303","2021_7301","LS"
"6304","2021_49012","S"
"6305","2021_46508","QB"
"6306","2021_50959","LB"
"6307","2021_11923","LB"
"6308","2021_58120","LB"
"6309","2021_11926","QB"
"6310","2021_51071","S"
"6311","2021_46987","T"
"6312","2021_66928","ED"
"6313","2021_81399","LB"
"6314","2021_10787","HB"
"6315","2021_36038","P"
"6316","2021_42541","WR"
"6317","2021_51405","S"
"6318","2021_39090","LS"
"6319","2021_39382","LB"
"6320","2021_39587","WR"
"6321","2021_39871","WR"
"6322","2021_9174","LS"
"6323","2021_9195","DI"
"6324","2021_40547","HB"
"6325","2021_36101","FB"
"6326","2021_40692","HB"
"6327","2021_9243","S"
"6328","2021_35381","P"
"6329","2021_34914","WR"
"6330","2021_34761","HB"
"6331","2021_34735","P"
"6332","2021_34710","LS"
"6333","2021_9277","P"
"6334","2021_41583","G"
"6335","2021_34632","LB"
"6336","2021_41662","S"
"6337","2021_30669","LB"
"6338","2021_8580","LS"
"6339","2021_30076","LB"
"6340","2021_29456","LB"
"6341","2021_29214","P"
"6342","2021_8419","S"
"6343","2021_42663","LB"
"6344","2021_43395","S"
"6345","2021_43500","LB"
"6346","2021_43580","S"
"6347","2021_43734","ED"
"6348","2021_43742","DI"
"6349","2021_44140","K"
"6350","2021_44287","ED"
"6351","2021_44722","LB"
"6352","2021_28251","LB"
"6353","2021_45255","S"
"6354","2021_8396","S"
"6355","2021_8308","LB"
"6356","2021_28081","LB"
"6357","2021_45644","S"
"6358","2021_45749","HB"
"6359","2021_45903","HB"
"6360","2021_27436","HB"
"6361","2021_27130","CB"
"6362","2021_25955","ED"
"6363","2021_46487","QB"
"6364","2021_7817","CB"
"6365","2021_24614","DI"
"6366","2021_20035","ED"
"6367","2021_7633","LS"
"6368","2021_14811","FB"
"6369","2021_7418","LS"
"6370","2021_46936","T"
"6371","2021_7372","LB"
"6372","2021_7336","LS"
"6373","2021_12888","HB"
"6374","2021_12666","LB"
"6375","2021_7135","LB"
"6376","2021_12227","C"
"6377","2021_12212","P"
"6378","2021_47297","HB"
"6379","2021_12124","LS"
"6380","2021_12114","T"
"6381","2021_47537","WR"
"6382","2021_47621","LB"
"6383","2021_11987","LB"
"6384","2021_11963","CB"
"6385","2021_11950","LB"
"6386","2021_48023","WR"
"6387","2021_48107","WR"
"6388","2021_6979","LS"
"6389","2021_11916","LB"
"6390","2021_6586","LS"
"6391","2021_48557","ED"
"6392","2021_6385","DI"
"6393","2021_49381","CB"
"6394","2021_49397","S"
"6395","2021_49408","S"
"6396","2021_49840","LB"
"6397","2021_50154","ED"
"6398","2021_50394","CB"
"6399","2021_50675","LB"
"6400","2021_50727","LB"
"6401","2021_50851","LB"
"6402","2021_50879","LB"
"6403","2021_50897","LB"
"6404","2021_50950","LB"
"6405","2021_51028","LB"
"6406","2021_51045","LB"
"6407","2021_51048","LB"
"6408","2021_51081","S"
"6409","2021_51099","LB"
"6410","2021_51264","S"
"6411","2021_51276","LB"
"6412","2021_51283","LB"
"6413","2021_51433","S"
"6414","2021_51487","LB"
"6415","2021_11863","ED"
"6416","2021_52000","DI"
"6417","2021_11830","LB"
"6418","2021_11829","DI"
"6419","2021_9560","LB"
"6420","2021_55576","CB"
"6421","2021_55967","S"
"6422","2021_56167","CB"
"6423","2021_56345","ED"
"6424","2021_9599","LS"
"6425","2021_57643","K"
"6426","2021_57718","LB"
"6427","2021_57945","ED"
"6428","2021_58089","LB"
"6429","2021_58093","LB"
"6430","2021_6183","DI"
"6431","2021_11414","LS"
"6432","2021_6163","DI"
"6433","2021_9783","HB"
"6434","2021_6020","LS"
"6435","2021_6013","S"
"6436","2021_11231","WR"
"6437","2021_11169","ED"
"6438","2021_11137","S"
"6439","2021_61155","CB"
"6440","2021_10965","LS"
"6441","2021_10880","LB"
"6442","2021_10869","P"
"6443","2021_66446","HB"
"6444","2021_66924","TE"
"6445","2021_76692","CB"
"6446","2021_77190","LB"
"6447","2021_4712","LS"
"6448","2021_81322","LB"
"6449","2021_81360","LB"
"6450","2021_10722","ED"
"6451","2021_10721","LB"
"6452","2021_10127","LB"
"6453","2021_3794","K"
"6454","2021_84418","WR"
"6455","2021_91112","CB"
"6456","2021_10675","LB"
"6457","2021_10236","P"
"6458","2021_10651","LB"
"6459","2021_100887","WR"
"6460","2021_3471","K"
"6461","2021_113168","CB"
"6462","2021_8959","LS"
"6463","2021_38526","LB"
